id,imagepath,rowIndex
30040,Assets/Art/UI/Dynamic/SkillIcon/UIM3_Switch.png,302
30041,Assets/Art/UI/Dynamic/SkillIcon/UIM4_SkillA1.png,303
30042,Assets/Art/UI/Dynamic/SkillIcon/UIM4_SkillB1.png,304
30043,Assets/Art/UI/Dynamic/SkillIcon/UIM4_SkillB3.png,305
30044,Assets/Art/UI/Dynamic/SkillIcon/UIM4_SkillB3_Sp1.png,306
30045,Assets/Art/UI/Dynamic/SkillIcon/UIM4_SkillB4.png,307
30046,Assets/Art/UI/Dynamic/SkillIcon/UIM4_SkillD1.png,308
30047,Assets/Art/UI/Dynamic/SkillIcon/UIM4_Skill_Sp3_Cg.png,309
30048,Assets/Art/UI/Dynamic/SkillIcon/UIM4_Skill_Sp2_Cg.png,310
30049,Assets/Art/UI/Dynamic/SkillIcon/UIM5_SkillA1.png,311
30050,Assets/Art/UI/Dynamic/SkillIcon/UIM5_SkillA1_Sp1.png,312
30051,Assets/Art/UI/Dynamic/SkillIcon/UIM5_SkillA1_Ver1.png,313
30052,Assets/Art/UI/Dynamic/SkillIcon/UIM5_SkillA2.png,314
30053,Assets/Art/UI/Dynamic/SkillIcon/UIM5_SkillA2_2.png,315
30054,Assets/Art/UI/Dynamic/SkillIcon/UIM5_SkillA2_Sp1.png,316
30055,Assets/Art/UI/Dynamic/SkillIcon/UIM5_SkillB1.png,317
30056,Assets/Art/UI/Dynamic/SkillIcon/UIM5_SkillB1_Sp1.png,318
30057,Assets/Art/UI/Dynamic/SkillIcon/UIM5_SkillB2.png,319
30058,Assets/Art/UI/Dynamic/SkillIcon/UIM5_SkillB2_2.png,320
30059,Assets/Art/UI/Dynamic/SkillIcon/UIM5_SkillD1.png,321
30060,Assets/Art/UI/Dynamic/SkillIcon/UIM5_Sp2_Cg2.png,322
30061,Assets/Art/UI/Dynamic/SkillIcon/UIM9_SkillA1.png,323
30062,Assets/Art/UI/Dynamic/SkillIcon/UIM9_Main_Cg1.png,324
30063,Assets/Art/UI/Dynamic/SkillIcon/UIM9_Main_Cg2.png,325
30064,Assets/Art/UI/Dynamic/SkillIcon/UIM9_SkillB1.png,326
30065,Assets/Art/UI/Dynamic/SkillIcon/UIM9_SkillB2.png,327
30066,Assets/Art/UI/Dynamic/SkillIcon/UIM9_SkillB3.png,328
30067,Assets/Art/UI/Dynamic/SkillIcon/UIM9_Sp1_Cg1.png,329
30068,Assets/Art/UI/Dynamic/SkillIcon/UIM9_Sp2_Cg1.png,330
30069,Assets/Art/UI/Dynamic/SkillIcon/UIM9_Sp3_Cg2.png,331
30070,Assets/Art/UI/Dynamic/SkillIcon/UIM9_SkillB4.png,332
30071,Assets/Art/UI/Dynamic/SkillIcon/UIM12_SkillA1.png,333
30072,Assets/Art/UI/Dynamic/SkillIcon/UIM12_SkillA2.png,334
30073,Assets/Art/UI/Dynamic/SkillIcon/UIM12_SkillB_Sp2_Cg.png,335
30074,Assets/Art/UI/Dynamic/SkillIcon/UIM12_SkillB1.png,336
30075,Assets/Art/UI/Dynamic/SkillIcon/UIM12_SkillB2.png,337
30076,Assets/Art/UI/Dynamic/SkillIcon/UIM12_SkillB3.png,338
30077,Assets/Art/UI/Dynamic/SkillIcon/UIM12_SkillB_Sp3_Cg.png,339
30078,Assets/Art/UI/Dynamic/SkillIcon/UIM12_SkillB_RB_Cg2.png,340
30079,Assets/Art/UI/Dynamic/SkillIcon/UIM12_SkillB_RB_Cg2_Garage.png,341
30080,Assets/Art/UI/Dynamic/SkillIcon/UIM12_Skill_Sp2_Cg2.png,342
30081,Assets/Art/UI/Dynamic/SkillIcon/UISkillIcon_Boost.png,343
30082,Assets/Art/UI/Dynamic/SkillIcon/UISkillIcon_Compatible.png,344
30083,Assets/Art/UI/Dynamic/SkillIcon/UIM5_Sp2_Cg1.png,345
30084,Assets/Art/UI/Dynamic/SkillIcon/UIM12_LB_Cg.png,346
30085,Assets/Art/UI/Dynamic/SkillIcon/UIM3_Sp1_Cg1.png,347
30086,Assets/Art/UI/Dynamic/SkillIcon/UIM3_Sp1_Cg2.png,348
30087,Assets/Art/UI/Dynamic/SkillIcon/UIM3_Main_Second_Cg.png,349
30088,Assets/Art/UI/Dynamic/SkillIcon/UIM9_Sp3_Cg1.png,350
30089,Assets/Art/UI/Dynamic/SkillIcon/UIM9_Sp2_Cg2.png,351
30090,Assets/Art/UI/Dynamic/SkillIcon/UIM4_RB_Cg1.png,352
30091,Assets/Art/UI/Dynamic/SkillIcon/UIM2_Sp2_Cg2.png,353
30092,Assets/Art/UI/Dynamic/SkillIcon/UIM7_Second.png,354
30093,Assets/Art/UI/Dynamic/SkillIcon/UIM7_Sp1.png,355
30094,Assets/Art/UI/Dynamic/SkillIcon/UIM7_Sp2.png,356
30095,Assets/Art/UI/Dynamic/SkillIcon/UIM7_Sp3.png,357
30096,Assets/Art/UI/Dynamic/SkillIcon/UIM1_Sp1_2.png,358
30097,Assets/Art/UI/Dynamic/SkillIcon/UIM2_Sp1_Cg2.png,359
30098,Assets/Art/UI/Dynamic/SkillIcon/UIM4_SkillD1_Uav.png,360
30101,Assets/Art/UI/Dynamic/SkillIcon/UIM7_Main.png,361
30102,Assets/Art/UI/Dynamic/SkillIcon/UIM3_Sp3_Cg1.png,362
30103,Assets/Art/UI/Dynamic/MechapartsIcon/UIM3_Sp3_Cg1_Mechaparts.png,363
30104,Assets/Art/UI/Dynamic/SkillIcon/UIM7_Second_Cg1.png,364
30105,Assets/Art/UI/Dynamic/SkillIcon/UI_Skill_Test.png,365
40002,Assets/Art/UI/Dynamic/Achievement/MiddleIcon/UIAchieveIcon_02.png,366
40003,Assets/Art/UI/Dynamic/Achievement/BigIcon/UIAchieveIcon_02.png,367
40004,Assets/Art/UI/Dynamic/Achievement/SmallIcon/UIAchieveIcon_02.png,368
40005,Assets/Art/UI/Dynamic/Achievement/MiddleIcon/UIAchieveIcon_03.png,369
40006,Assets/Art/UI/Dynamic/Achievement/BigIcon/UIAchieveIcon_03.png,370
40007,Assets/Art/UI/Dynamic/Achievement/SmallIcon/UIAchieveIcon_03.png,371
40008,Assets/Art/UI/Dynamic/Achievement/MiddleIcon/UIAchieveIcon_04.png,372
40009,Assets/Art/UI/Dynamic/Achievement/BigIcon/UIAchieveIcon_04.png,373
40010,Assets/Art/UI/Dynamic/Achievement/SmallIcon/UIAchieveIcon_04.png,374
40011,Assets/Art/UI/Dynamic/Achievement/MiddleIcon/UIAchieveIcon_05.png,375
40012,Assets/Art/UI/Dynamic/Achievement/BigIcon/UIAchieveIcon_05.png,376
40013,Assets/Art/UI/Dynamic/Achievement/SmallIcon/UIAchieveIcon_05.png,377
40014,Assets/Art/UI/Dynamic/Achievement/MiddleIcon/UIAchieveIcon_09.png,378
40015,Assets/Art/UI/Dynamic/Achievement/BigIcon/UIAchieveIcon_09.png,379
40016,Assets/Art/UI/Dynamic/Achievement/SmallIcon/UIAchieveIcon_09.png,380
40017,Assets/Art/UI/Dynamic/Achievement/MiddleIcon/UIAchieveIcon_07.png,381
40018,Assets/Art/UI/Dynamic/Achievement/BigIcon/UIAchieveIcon_07.png,382
40019,Assets/Art/UI/Dynamic/Achievement/SmallIcon/UIAchieveIcon_07.png,383
40020,Assets/Art/UI/Dynamic/Achievement/MiddleIcon/UIAchieveIcon_08.png,384
40021,Assets/Art/UI/Dynamic/Achievement/BigIcon/UIAchieveIcon_08.png,385
40022,Assets/Art/UI/Dynamic/Achievement/SmallIcon/UIAchieveIcon_08.png,386
40023,Assets/Art/UI/Dynamic/Achievement/MiddleIcon/UIAchieveIcon_00.png,387
40024,Assets/Art/UI/Dynamic/Achievement/BigIcon/UIAchieveIcon_00.png,388
40025,Assets/Art/UI/Dynamic/Achievement/SmallIcon/UIAchieveIcon_00.png,389
40026,Assets/Art/UI/Dynamic/PlayerCardBg/UIPlayerCardBg_L_01.png,390
40027,Assets/Art/UI/Dynamic/PlayerCardBg/UIPlayerCardBg_01.png,391
40028,Assets/Art/UI/Dynamic/PlayerCardBg/UIPlayerCardBg_L_05.png,392
40029,Assets/Art/UI/Dynamic/PlayerCardBg/UIPlayerCardBg_05.png,393
40030,Assets/Art/UI/Dynamic/PlayerCardBg/UIPlayerCardBg_L_06.png,394
40031,Assets/Art/UI/Dynamic/PlayerCardBg/UIPlayerCardBg_06.png,395
40032,Assets/Art/UI/Dynamic/PlayerCardBg/UIPlayerCardBg_L_03.png,396
40033,Assets/Art/UI/Dynamic/PlayerCardBg/UIPlayerCardBg_03.png,397
40034,Assets/Art/UI/Dynamic/PlayerCardBg/UIPlayerCardBg_L_02.png,398
40035,Assets/Art/UI/Dynamic/PlayerCardBg/UIPlayerCardBg_02.png,399
40036,Assets/Art/UI/Dynamic/PlayerCardBg/UIPlayerCardBg_L_04.png,400
40037,Assets/Art/UI/Dynamic/PlayerCardBg/UIPlayerCardBg_04.png,401
40038,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Geo_15.png,402
50002,Assets/Art/UI/Dynamic/Pilot/Middle/UIM12.png,403
50003,Assets/Art/UI/Dynamic/Pilot/Big/UIM12.png,404
50004,Assets/Art/UI/Dynamic/Pilot/Middle/UIM1.png,405
50005,Assets/Art/UI/Dynamic/Pilot/Big/UIM1.png,406
50006,Assets/Art/UI/Dynamic/Pilot/Middle/UIM2.png,407
50007,Assets/Art/UI/Dynamic/Pilot/Big/UIM2.png,408
50008,Assets/Art/UI/Dynamic/Pilot/Middle/UIM3.png,409
50009,Assets/Art/UI/Dynamic/Pilot/Big/UIM3.png,410
50010,Assets/Art/UI/Dynamic/Pilot/Middle/UIM4.png,411
50011,Assets/Art/UI/Dynamic/Pilot/Big/UIM4.png,412
50012,Assets/Art/UI/Dynamic/Pilot/Middle/UIM5.png,413
50013,Assets/Art/UI/Dynamic/Pilot/Big/UIM5.png,414
50014,Assets/Art/UI/Dynamic/Pilot/Middle/UIM9.png,415
50015,Assets/Art/UI/Dynamic/Pilot/Big/UIM9.png,416
50016,Assets/Art/UI/Dynamic/Pilot/Small/UIPinch_Icon.png,417
50017,Assets/Art/UI/Dynamic/Pilot/Small/UIPinch_Icon02.png,418
50018,Assets/Art/UI/Dynamic/Pilot/Small/UIPinch_Icon03.png,419
50019,Assets/Art/UI/Dynamic/Pilot/Small/UIPinch_IconEar.png,420
50020,Assets/Art/UI/Dynamic/Pilot/Small/UIPinch_IconEyebrow.png,421
50021,Assets/Art/UI/Dynamic/Pilot/Small/UIPinch_IconEyeshadow.png,422
50022,Assets/Art/UI/Dynamic/Pilot/Small/UIPinch_IconHair.png,423
50023,Assets/Art/UI/Dynamic/Pilot/Small/UIPinch_IconLine.png,424
50024,Assets/Art/UI/Dynamic/Pilot/Small/UIPinch_IconMustache.png,425
50025,Assets/Art/UI/Dynamic/Pilot/Small/UIPinch_IconNose.png,426
50026,Assets/Art/UI/Dynamic/Pilot/Small/UIPinch_IconPattern.png,427
50027,Assets/Art/UI/Dynamic/Pilot/Small/UIPinch_IconRed.png,428
60002,Assets/Art/UI/Dynamic/Shop/UIShopBanner05.png,429
60003,Assets/Art/UI/Dynamic/Shop/BannerMiddle/UIBannerMiddle_02_B.png,430
60004,Assets/Art/UI/Dynamic/Shop/BannerMiddle/UIBannerMiddle_02_F.png,431
60005,Assets/Art/UI/Dynamic/Shop/BannerMin/UIBannerMin_02_B.png,432
60006,Assets/Art/UI/Dynamic/Shop/BannerMin/UIBannerMin_02_F.png,433
60007,Assets/Art/UI/Dynamic/Shop/BannerMin/UIBannerMin_01_B.png,434
60008,Assets/Art/UI/Dynamic/Shop/BannerMin/UIBannerMin_01_F.png,435
60009,Assets/Art/UI/Dynamic/Shop/BannerMiddle/UIBannerMiddle_01_B.png,436
60010,Assets/Art/UI/Dynamic/Shop/BannerMiddle/UIBannerMiddle_01_F.png,437
80002,Assets/Art/UI/Dynamic/Currency/UICurrencyMoney.png,438
80003,Assets/Art/UI/Dynamic/Currency/UICurrencyDiamond.png,439
80006,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Geo_16.png,440
90001,Assets/Art/UI/Module/CustomRoom/Textures/UICustomRoomInfoCellMap01.png,441
90002,Assets/Art/UI/Module/CustomRoom/Textures/UICustomRoomInfoCellMap02.png,442
90003,Assets/Art/UI/Module/CustomRoom/Textures/UICustomRoomInfoCellMap03.png,443
100002,Assets/Art/UI/Module/BP/Textures/UIBPRawImage02.png,444
110001,Assets/Art/UI/Dynamic/Chat/UISocial_ChatBox_TogIcon_World.png,445
110002,Assets/Art/UI/Dynamic/Chat/UISocial_ChatBox_TogIcon_Private.png,446
110003,Assets/Art/UI/Dynamic/Chat/UISocial_ChatBox_TogIcon_Team.png,447
110004,Assets/Art/UI/Dynamic/Chat/UISocial_ChatBox_TogIcon_Group.png,448
110005,Assets/Art/UI/Dynamic/Chat/UISocial_ChatBox_TogIcon_Room.png,449
120001,Assets/Art/UI/Module/Teach/Textures/UI_TeachHead_XiaXin.png,450
120002,Assets/Art/UI/Module/KillReport/Textures/UIHUD_Notice_KDA_Commander_1.png,451
121000,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Cn_1.png,452
121001,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Cn_4.png,453
121002,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Cn_5.png,454
121003,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Ele_0.png,455
121004,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Ele_1.png,456
121005,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Ele_10.png,457
121006,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Ele_11.png,458
121007,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Ele_12.png,459
121008,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Ele_13.png,460
121009,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Ele_14.png,461
121010,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Ele_15.png,462
121011,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Ele_16.png,463
121012,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Ele_17.png,464
121013,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Ele_18.png,465
121014,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Ele_19.png,466
121015,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Ele_2.png,467
121016,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Ele_20.png,468
121017,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Ele_21.png,469
121018,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Ele_22.png,470
121019,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Ele_23.png,471
121020,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Ele_24.png,472
121021,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Ele_25.png,473
121022,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Ele_26.png,474
121023,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Ele_27.png,475
121024,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Ele_3.png,476
121025,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Ele_4.png,477
121026,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Geo_0.png,478
121027,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Geo_10.png,479
121028,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Geo_11.png,480
121029,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Geo_12.png,481
121030,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Geo_13.png,482
121031,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Geo_14.png,483
121032,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Geo_17.png,484
121033,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Geo_18.png,485
121034,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Geo_19.png,486
121035,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Geo_20.png,487
121036,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Geo_21.png,488
121037,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Geo_23.png,489
121038,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Geo_24.png,490
121039,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Geo_25.png,491
121040,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Geo_26.png,492
121041,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Geo_27.png,493
121042,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Geo_28.png,494
121043,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Geo_29.png,495
121044,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Geo_3.png,496
121045,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Geo_30.png,497
121046,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Geo_31.png,498
121047,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Geo_32.png,499
121048,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Geo_33.png,500
121049,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Geo_34.png,501
121050,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Geo_35.png,502
121051,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Geo_36.png,503
121052,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Geo_37.png,504
121053,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Geo_38.png,505
121054,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Geo_39.png,506
121055,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Geo_4.png,507
121056,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Geo_40.png,508
121057,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Geo_5.png,509
121058,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Geo_6.png,510
121059,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Geo_7.png,511
121060,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Geo_8.png,512
121061,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Geo_9.png,513
121062,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Num_0.png,514
121063,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Num_1.png,515
121064,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Num_2.png,516
121065,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Num_3.png,517
121066,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Num_4.png,518
121067,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Num_5.png,519
121068,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Num_6.png,520
121069,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Num_7.png,521
121070,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Num_8.png,522
121071,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Num_9.png,523
121072,Assets/Art/UI/Dynamic/DIYIcon/PatternIcon/UIDIY_PatternIcon_Geo_22.png,524
